tool,dataset,pattern,size,t_load,m_graph,m_graph_end,t_first,t_rest,t_second,t_second_rest
rdfjsdataset,wasm_tree_FI,POG,1000000,5.662539386000484,405672,472512,0.2171042790003121,0.019441077000461517,0.20998168400023132,0.01047045399993658
rdfjsdataset,graphy,POG,1000000,5.719254679000005,590360,692272,0.2333985190000385,0.10696945000067354,0.13480800000019372,0.07772329699993133
rdfjsdataset,wasm_tree,S,1000000,5.4974019070006905,404136,404136,0.3214386360002682,0.00025969200022518636,0.000038990999571979046,0.000014663000591099262
rdfjsdataset,wasm_tree,S,1000000,6.0043769399998705,405672,405672,0.3153368989992887,0.0002397559992969036,0.00003709699958562851,0.000013617999851703644
rdfjsdataset,wasm_tree,S,1000000,5.387013258999214,404648,404648,0.3124974959995598,0.0002541270004585385,0.00003548499941825867,0.00001368399988859892
rdfjsdataset,wasm_tree,S,1000000,5.416044708999805,405672,405672,0.31766021499969066,0.0002422369997948408,0.00003490199986845255,0.00001371300034224987
rdfjsdataset,wasm_tree_FS,S,1000000,5.507776875999756,405672,405672,0.31168548300024124,0.00025819499976933004,0.00003320099972188473,0.000017362999729812146
rdfjsdataset,graphy,S,1000000,6.060543762999587,589336,589336,0.0009008919997140765,0.0003271909998729825,0.00004468199983239174,0.00002989599946886301
rdfjsdataset,wasm_tree,S,1000000,5.4495674030007795,405672,405672,0.3213240750003606,0.00026402699947357177,0.00003355500008910894,0.000013218999840319156
rdfjsdataset,wasm_tree_FI,S,1000000,5.555589096999727,406184,406184,0.318699430000037,0.0002464929996058345,0.00007278899941593408,0.000020267000421881677
